"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","TIME","           94:35","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","TIME","           94:51","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","TIME","           94:51","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","TIME","           95:07","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","TIME","           95:07","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2A","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","VOLUME","            39.8","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2A","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","TIME","           36:03","","           00:00","","1","Of","1"
